               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                2691,            0.012124,            0.010215,          0.00044234,              0.8504,             0.57631,             0.69628,             0.42969,            0.029363,            0.018436,           0.0071044,            0.001123,            0.001123,            0.001123
                2692,            0.011036,            0.010093,          0.00034201,             0.85019,             0.57631,             0.69622,             0.42953,            0.029364,             0.01844,           0.0071041,           0.0011197,           0.0011197,           0.0011197
                2693,            0.011258,           0.0097395,          0.00039617,             0.85006,             0.57631,             0.69629,             0.42946,            0.029364,            0.018441,           0.0071061,           0.0011164,           0.0011164,           0.0011164
                2694,            0.011507,           0.0099372,           0.0005428,             0.85014,             0.57631,             0.69609,             0.42936,            0.029367,            0.018444,           0.0071083,           0.0011131,           0.0011131,           0.0011131
                2695,            0.011273,            0.010218,           0.0004083,             0.85009,             0.57631,             0.69627,             0.42931,            0.029367,            0.018446,           0.0071077,           0.0011098,           0.0011098,           0.0011098
                2696,            0.011385,           0.0095213,          0.00049396,             0.84973,             0.57629,             0.69621,              0.4295,             0.02937,            0.018449,           0.0071097,           0.0011065,           0.0011065,           0.0011065
                2697,            0.012238,            0.010771,          0.00052507,             0.84969,             0.57629,             0.69621,              0.4298,            0.029371,             0.01845,           0.0071079,           0.0011032,           0.0011032,           0.0011032
                2698,             0.01093,           0.0096691,          0.00039046,             0.84964,             0.57629,             0.69628,             0.42955,            0.029373,            0.018454,           0.0071096,           0.0010999,           0.0010999,           0.0010999
                2699,            0.011449,             0.01012,          0.00039421,             0.84963,             0.57631,             0.69633,             0.42973,            0.029372,            0.018454,           0.0071092,           0.0010966,           0.0010966,           0.0010966
                2700,            0.010905,             0.00927,          0.00030834,             0.84885,             0.57631,             0.69625,             0.42945,            0.029375,            0.018458,           0.0071107,           0.0010933,           0.0010933,           0.0010933
                2701,            0.011502,            0.010792,          0.00039015,             0.84879,             0.57631,             0.69631,             0.42983,            0.029376,            0.018459,           0.0071111,             0.00109,             0.00109,             0.00109
                2702,            0.011328,            0.010415,          0.00036921,             0.84926,              0.5763,             0.69622,              0.4297,            0.029378,            0.018464,           0.0071132,           0.0010867,           0.0010867,           0.0010867
                2703,            0.011119,           0.0094019,          0.00036537,             0.84926,              0.5763,             0.69624,             0.42987,            0.029379,            0.018463,           0.0071122,           0.0010834,           0.0010834,           0.0010834
                2704,            0.011237,           0.0099748,          0.00039666,             0.84919,              0.5763,             0.69625,              0.4296,            0.029379,            0.018468,           0.0071146,           0.0010801,           0.0010801,           0.0010801
                2705,            0.011405,            0.010272,          0.00037491,             0.84908,              0.5763,             0.69631,             0.42976,            0.029381,            0.018469,           0.0071144,           0.0010768,           0.0010768,           0.0010768
                2706,            0.011441,            0.010198,          0.00032396,             0.84911,              0.5763,             0.69611,             0.42951,            0.029384,            0.018473,           0.0071171,           0.0010735,           0.0010735,           0.0010735
                2707,            0.011267,           0.0095727,          0.00037961,             0.84929,              0.5763,             0.69615,             0.42944,            0.029384,            0.018475,           0.0071168,           0.0010702,           0.0010702,           0.0010702
                2708,            0.011208,           0.0098211,          0.00037654,             0.84923,              0.5763,             0.69608,             0.42968,            0.029386,             0.01848,           0.0071178,           0.0010669,           0.0010669,           0.0010669
                2709,            0.011066,           0.0098769,          0.00036398,             0.84928,              0.5763,             0.69609,              0.4296,            0.029387,             0.01848,           0.0071192,           0.0010636,           0.0010636,           0.0010636
                2710,             0.01176,            0.010186,          0.00047807,             0.84916,             0.57622,             0.69608,              0.4298,            0.029389,            0.018485,           0.0071192,           0.0010603,           0.0010603,           0.0010603
                2711,             0.01148,            0.010393,          0.00036506,              0.8487,             0.57622,             0.69601,             0.43003,            0.029389,            0.018486,           0.0071204,            0.001057,            0.001057,            0.001057
                2712,            0.010922,            0.010005,          0.00035671,             0.84898,              0.5763,             0.69606,             0.42981,            0.029391,             0.01849,           0.0071222,           0.0010537,           0.0010537,           0.0010537
                2713,            0.011398,            0.010941,          0.00033481,             0.84898,              0.5763,             0.69602,             0.43016,            0.029392,             0.01849,           0.0071215,           0.0010504,           0.0010504,           0.0010504
                2714,            0.011026,           0.0093369,          0.00029949,             0.84871,             0.57622,             0.69611,             0.43023,            0.029393,            0.018494,           0.0071223,           0.0010471,           0.0010471,           0.0010471
                2715,            0.011667,             0.01023,          0.00040746,             0.84849,             0.57622,             0.69611,              0.4301,            0.029394,            0.018495,           0.0071243,           0.0010438,           0.0010438,           0.0010438
                2716,             0.01161,           0.0099752,          0.00041664,             0.84887,              0.5763,             0.69607,             0.43036,            0.029395,            0.018499,           0.0071255,           0.0010405,           0.0010405,           0.0010405
                2717,            0.011068,            0.010174,          0.00038553,             0.84891,              0.5763,             0.69612,             0.43044,            0.029395,            0.018499,           0.0071264,           0.0010372,           0.0010372,           0.0010372
                2718,            0.011362,           0.0099219,          0.00045096,             0.84905,              0.5763,             0.69606,             0.43032,            0.029397,            0.018504,           0.0071259,           0.0010339,           0.0010339,           0.0010339
                2719,             0.01119,           0.0098211,          0.00048052,             0.84881,             0.57622,             0.69603,             0.43005,            0.029398,            0.018505,           0.0071281,           0.0010306,           0.0010306,           0.0010306
                2720,            0.011441,            0.010071,          0.00035746,              0.8486,             0.57622,             0.69598,             0.43025,              0.0294,            0.018509,           0.0071294,           0.0010273,           0.0010273,           0.0010273
                2721,            0.011118,            0.009427,           0.0003505,             0.84808,             0.57622,             0.69602,             0.43023,            0.029402,             0.01851,           0.0071305,            0.001024,            0.001024,            0.001024
                2722,            0.011445,            0.010116,          0.00038344,             0.84822,             0.57622,             0.69603,             0.42998,            0.029402,            0.018515,           0.0071322,           0.0010207,           0.0010207,           0.0010207
                2723,            0.011458,            0.010321,          0.00038843,             0.84823,             0.57622,             0.69604,             0.43038,            0.029403,            0.018516,           0.0071319,           0.0010174,           0.0010174,           0.0010174
                2724,            0.011002,           0.0097668,          0.00039243,             0.84817,             0.57623,             0.69611,             0.43011,            0.029402,            0.018519,           0.0071348,           0.0010141,           0.0010141,           0.0010141
                2725,            0.011373,           0.0099933,          0.00035617,             0.84816,             0.57622,             0.69602,              0.4299,            0.029405,             0.01852,           0.0071343,           0.0010108,           0.0010108,           0.0010108
                2726,            0.011269,           0.0098968,           0.0003899,             0.84786,             0.57623,             0.69613,             0.42987,            0.029406,            0.018526,           0.0071371,           0.0010075,           0.0010075,           0.0010075
                2727,            0.011001,           0.0096028,          0.00041803,             0.84801,             0.57623,             0.69614,             0.42979,            0.029406,            0.018526,           0.0071374,           0.0010042,           0.0010042,           0.0010042
                2728,            0.010907,           0.0094048,          0.00039867,              0.8476,              0.5763,             0.69603,             0.42954,             0.02941,            0.018531,            0.007141,           0.0010009,           0.0010009,           0.0010009
                2729,            0.011288,            0.010022,          0.00038974,             0.84745,             0.57623,             0.69605,             0.42932,            0.029408,            0.018532,           0.0071412,           0.0009976,           0.0009976,           0.0009976
                2730,            0.010983,           0.0097018,          0.00036841,               0.847,             0.57623,             0.69611,             0.42972,            0.029412,            0.018538,           0.0071436,           0.0009943,           0.0009943,           0.0009943
                2731,            0.011323,            0.010497,          0.00041253,              0.8466,             0.57624,             0.69602,             0.42944,            0.029412,            0.018539,           0.0071429,            0.000991,            0.000991,            0.000991
                2732,            0.011156,            0.010161,          0.00036601,             0.84626,             0.57624,             0.69606,             0.43012,            0.029415,            0.018543,           0.0071465,           0.0009877,           0.0009877,           0.0009877
                2733,             0.01106,            0.010281,          0.00036751,             0.84638,             0.57624,               0.696,             0.42957,            0.029415,            0.018542,            0.007148,           0.0009844,           0.0009844,           0.0009844
                2734,            0.010874,           0.0098613,          0.00036362,              0.8464,             0.57624,             0.69608,             0.42975,            0.029415,            0.018547,           0.0071495,           0.0009811,           0.0009811,           0.0009811
                2735,            0.010933,           0.0095685,          0.00036315,             0.84627,             0.57624,             0.69602,             0.42984,            0.029415,            0.018548,           0.0071476,           0.0009778,           0.0009778,           0.0009778
                2736,            0.010723,           0.0098404,          0.00037381,             0.84636,             0.57624,             0.69606,             0.42935,            0.029417,            0.018554,           0.0071512,           0.0009745,           0.0009745,           0.0009745
                2737,            0.011184,           0.0098471,          0.00044776,             0.84627,             0.57624,             0.69612,             0.42938,            0.029418,            0.018553,           0.0071516,           0.0009712,           0.0009712,           0.0009712
                2738,            0.011603,            0.010583,          0.00046224,             0.84611,             0.57624,             0.69609,             0.42924,            0.029417,            0.018558,           0.0071528,           0.0009679,           0.0009679,           0.0009679
                2739,            0.010802,           0.0099533,          0.00033261,             0.84522,             0.57631,             0.69606,             0.42921,            0.029419,            0.018558,           0.0071537,           0.0009646,           0.0009646,           0.0009646
                2740,            0.011229,           0.0096622,          0.00037327,             0.84613,             0.57624,             0.69608,              0.4291,             0.02942,            0.018562,           0.0071543,           0.0009613,           0.0009613,           0.0009613
                2741,            0.011179,           0.0095078,          0.00039041,             0.84607,             0.57624,             0.69609,             0.42948,            0.029422,            0.018563,           0.0071557,            0.000958,            0.000958,            0.000958
                2742,            0.011007,           0.0096798,          0.00037024,             0.84617,             0.57624,             0.69613,             0.42951,            0.029422,            0.018567,           0.0071563,           0.0009547,           0.0009547,           0.0009547
                2743,            0.011323,           0.0099593,          0.00036736,             0.84619,             0.57624,             0.69607,             0.42986,            0.029422,            0.018568,           0.0071575,           0.0009514,           0.0009514,           0.0009514
                2744,            0.011655,            0.010308,            0.000368,             0.84611,             0.57624,             0.69607,             0.42959,            0.029423,            0.018572,           0.0071581,           0.0009481,           0.0009481,           0.0009481
                2745,            0.010967,            0.010329,          0.00033858,             0.84614,             0.57625,             0.69599,             0.42939,            0.029423,            0.018572,           0.0071593,           0.0009448,           0.0009448,           0.0009448
                2746,            0.011506,           0.0093539,          0.00054195,             0.84606,             0.57625,             0.69602,              0.4295,            0.029424,            0.018574,           0.0071603,           0.0009415,           0.0009415,           0.0009415
                2747,            0.010903,            0.010207,          0.00029548,              0.8462,             0.57625,             0.69611,             0.42937,            0.029425,            0.018576,           0.0071599,           0.0009382,           0.0009382,           0.0009382
                2748,            0.011165,            0.010154,          0.00033577,             0.84605,             0.57625,             0.69602,             0.42943,            0.029426,             0.01858,           0.0071632,           0.0009349,           0.0009349,           0.0009349
                2749,            0.010989,            0.009934,          0.00037028,             0.84606,             0.57625,             0.69612,             0.42972,            0.029426,            0.018579,           0.0071641,           0.0009316,           0.0009316,           0.0009316
                2750,             0.01121,            0.010445,          0.00032978,             0.84602,             0.57625,             0.69602,              0.4294,            0.029428,            0.018583,           0.0071649,           0.0009283,           0.0009283,           0.0009283
                2751,            0.011361,           0.0095792,          0.00037543,             0.84602,             0.57625,             0.69606,             0.42919,            0.029429,            0.018584,           0.0071644,            0.000925,            0.000925,            0.000925
                2752,            0.011034,             0.01001,          0.00035611,             0.84613,             0.57625,             0.69597,             0.42956,            0.029428,            0.018587,           0.0071663,           0.0009217,           0.0009217,           0.0009217
                2753,            0.011014,           0.0099505,          0.00038497,             0.84557,             0.57624,             0.69607,             0.42976,             0.02943,            0.018588,            0.007167,           0.0009184,           0.0009184,           0.0009184
                2754,            0.010905,           0.0087286,          0.00029467,             0.84562,             0.57625,             0.69603,             0.42905,            0.029432,            0.018592,           0.0071694,           0.0009151,           0.0009151,           0.0009151
                2755,            0.010903,           0.0092457,          0.00029994,             0.84544,             0.57624,             0.69637,             0.42954,            0.029432,            0.018594,           0.0071706,           0.0009118,           0.0009118,           0.0009118
                2756,             0.01125,           0.0099471,          0.00033588,             0.84483,             0.57631,             0.69642,             0.42921,            0.029433,            0.018595,           0.0071715,           0.0009085,           0.0009085,           0.0009085
                2757,            0.011429,            0.010034,          0.00040529,             0.84503,             0.57631,             0.69609,             0.42923,            0.029435,            0.018597,           0.0071718,           0.0009052,           0.0009052,           0.0009052
                2758,            0.011044,           0.0099344,          0.00037404,             0.84488,             0.57631,             0.69629,             0.42884,            0.029436,            0.018601,           0.0071729,           0.0009019,           0.0009019,           0.0009019
                2759,            0.010909,            0.010262,           0.0003362,              0.8449,             0.57631,              0.6963,             0.43165,            0.029436,              0.0186,           0.0071743,           0.0008986,           0.0008986,           0.0008986
                2760,            0.011268,            0.010054,          0.00032955,             0.84558,             0.57625,             0.69633,             0.43166,            0.029438,            0.018602,           0.0071773,           0.0008953,           0.0008953,           0.0008953
                2761,             0.01089,            0.010068,          0.00031454,             0.84474,             0.57631,             0.69638,             0.42903,            0.029439,            0.018604,           0.0071757,            0.000892,            0.000892,            0.000892
                2762,            0.010913,           0.0098004,          0.00036275,             0.84555,             0.57625,              0.6964,               0.429,            0.029439,            0.018607,           0.0071779,           0.0008887,           0.0008887,           0.0008887
                2763,            0.011452,            0.010184,          0.00045234,             0.84555,             0.57624,             0.69636,             0.42906,             0.02944,            0.018608,           0.0071781,           0.0008854,           0.0008854,           0.0008854
                2764,            0.010855,           0.0097773,          0.00035976,             0.84545,             0.57625,             0.69638,             0.42896,            0.029441,             0.01861,           0.0071791,           0.0008821,           0.0008821,           0.0008821
                2765,            0.010941,            0.009431,          0.00036096,             0.84552,             0.57631,             0.69648,             0.42903,            0.029441,            0.018612,           0.0071803,           0.0008788,           0.0008788,           0.0008788
                2766,            0.011233,           0.0098292,          0.00026898,             0.84478,             0.57631,             0.69638,             0.42915,            0.029442,            0.018614,           0.0071826,           0.0008755,           0.0008755,           0.0008755
                2767,            0.011247,             0.01014,          0.00049723,             0.84464,             0.57631,             0.69652,              0.4294,            0.029443,            0.018615,           0.0071824,           0.0008722,           0.0008722,           0.0008722
                2768,            0.010873,           0.0095942,          0.00047652,             0.84529,             0.57626,             0.69652,             0.43209,            0.029445,            0.018618,           0.0071816,           0.0008689,           0.0008689,           0.0008689
                2769,            0.010869,            0.010161,          0.00032449,             0.84514,             0.57625,             0.69642,             0.43195,            0.029445,             0.01862,           0.0071822,           0.0008656,           0.0008656,           0.0008656
                2770,            0.011449,            0.010858,          0.00036879,             0.84499,             0.57626,             0.69654,             0.42949,            0.029447,            0.018623,           0.0071823,           0.0008623,           0.0008623,           0.0008623
                2771,            0.011688,            0.010069,           0.0004076,             0.84533,             0.57625,             0.69654,             0.43195,            0.029447,            0.018623,           0.0071823,            0.000859,            0.000859,            0.000859
                2772,            0.011012,           0.0091706,          0.00029298,             0.84529,             0.57655,              0.6965,             0.43212,             0.02945,            0.018627,           0.0071838,           0.0008557,           0.0008557,           0.0008557
                2773,            0.011056,            0.010007,          0.00032407,             0.84465,             0.57664,             0.69643,             0.42932,             0.02945,            0.018629,           0.0071838,           0.0008524,           0.0008524,           0.0008524
                2774,            0.010899,           0.0098915,          0.00034058,              0.8453,             0.57625,             0.69642,             0.43187,            0.029451,            0.018632,           0.0071853,           0.0008491,           0.0008491,           0.0008491
                2775,            0.010773,           0.0093881,          0.00033451,             0.84541,             0.57626,             0.69653,             0.42919,            0.029452,            0.018633,            0.007185,           0.0008458,           0.0008458,           0.0008458
                2776,            0.010894,           0.0097054,          0.00034932,             0.84492,             0.57626,             0.69638,             0.43174,            0.029455,            0.018637,           0.0071875,           0.0008425,           0.0008425,           0.0008425
                2777,            0.010846,           0.0098111,          0.00042027,             0.84492,             0.57626,             0.69654,             0.43179,            0.029454,            0.018638,           0.0071886,           0.0008392,           0.0008392,           0.0008392
                2778,            0.011124,           0.0096515,          0.00033863,              0.8443,             0.57631,             0.69642,             0.43172,            0.029457,            0.018641,           0.0071891,           0.0008359,           0.0008359,           0.0008359
                2779,            0.010962,            0.009374,          0.00041842,              0.8453,             0.57654,             0.69653,             0.43185,            0.029457,            0.018643,           0.0071904,           0.0008326,           0.0008326,           0.0008326
                2780,            0.011154,            0.010538,          0.00041598,               0.845,             0.57626,             0.69642,             0.43171,            0.029458,            0.018645,           0.0071904,           0.0008293,           0.0008293,           0.0008293
                2781,            0.011136,           0.0099563,          0.00043356,             0.84403,             0.57606,             0.69585,             0.43169,            0.029458,            0.018646,            0.007192,            0.000826,            0.000826,            0.000826
                2782,            0.011112,            0.010084,          0.00039173,             0.84464,             0.57596,             0.69588,             0.43168,             0.02946,            0.018649,           0.0071922,           0.0008227,           0.0008227,           0.0008227
                2783,            0.011327,            0.010441,          0.00037751,             0.84403,             0.57606,             0.69584,             0.43178,             0.02946,             0.01865,           0.0071927,           0.0008194,           0.0008194,           0.0008194
                2784,            0.011005,            0.010448,          0.00023771,             0.84363,              0.5757,             0.69587,             0.43176,            0.029462,            0.018652,           0.0071934,           0.0008161,           0.0008161,           0.0008161
                2785,            0.010973,           0.0093459,          0.00036631,             0.84414,             0.57609,             0.69582,              0.4315,            0.029463,            0.018653,           0.0071934,           0.0008128,           0.0008128,           0.0008128
                2786,            0.010651,           0.0099776,          0.00036581,             0.84478,             0.57597,             0.69581,             0.43166,            0.029464,            0.018658,           0.0071944,           0.0008095,           0.0008095,           0.0008095
                2787,            0.010968,           0.0099744,          0.00031586,             0.84403,              0.5761,             0.69584,             0.42879,            0.029463,            0.018656,           0.0071962,           0.0008062,           0.0008062,           0.0008062
                2788,            0.011021,           0.0098201,          0.00047584,             0.84393,             0.57613,             0.69581,             0.43181,            0.029464,            0.018659,           0.0071961,           0.0008029,           0.0008029,           0.0008029
                2789,            0.011335,            0.010448,          0.00038614,             0.84421,             0.57611,             0.69585,             0.43184,            0.029466,            0.018661,           0.0071972,           0.0007996,           0.0007996,           0.0007996
                2790,            0.010793,           0.0096915,          0.00037052,             0.84389,             0.57612,             0.69586,             0.42878,            0.029468,            0.018664,           0.0071993,           0.0007963,           0.0007963,           0.0007963
                2791,            0.010967,           0.0097844,           0.0004203,               0.844,              0.5761,             0.69607,             0.42904,            0.029467,            0.018665,           0.0071979,            0.000793,            0.000793,            0.000793
                2792,            0.010536,           0.0088893,          0.00027983,             0.84376,             0.57618,              0.6958,              0.4318,            0.029468,            0.018668,           0.0071988,           0.0007897,           0.0007897,           0.0007897
                2793,            0.010878,            0.010163,          0.00032244,             0.84406,              0.5761,             0.69582,             0.43176,             0.02947,             0.01867,           0.0071989,           0.0007864,           0.0007864,           0.0007864
                2794,            0.011258,            0.010182,          0.00035813,             0.84361,             0.57616,             0.69584,             0.42918,             0.02947,            0.018674,           0.0072014,           0.0007831,           0.0007831,           0.0007831
                2795,            0.011106,           0.0092504,          0.00031838,              0.8435,             0.57616,             0.69587,             0.43167,             0.02947,            0.018674,            0.007202,           0.0007798,           0.0007798,           0.0007798
                2796,            0.010633,           0.0093695,          0.00033696,             0.84359,             0.57616,             0.69588,             0.42919,            0.029473,            0.018678,           0.0072021,           0.0007765,           0.0007765,           0.0007765
                2797,            0.010988,           0.0099177,          0.00033371,             0.84345,             0.57616,             0.69587,             0.42902,            0.029473,            0.018678,           0.0072013,           0.0007732,           0.0007732,           0.0007732
                2798,            0.011496,           0.0097018,          0.00049541,              0.8435,             0.57617,             0.69609,               0.429,            0.029475,            0.018683,            0.007206,           0.0007699,           0.0007699,           0.0007699
                2799,            0.010838,           0.0096789,          0.00038311,             0.84325,              0.5762,             0.69584,             0.43147,            0.029474,            0.018684,           0.0072037,           0.0007666,           0.0007666,           0.0007666
                2800,            0.010764,           0.0097597,          0.00035074,             0.84299,             0.57618,             0.69592,              0.4289,            0.029478,            0.018687,           0.0072056,           0.0007633,           0.0007633,           0.0007633
                2801,            0.011428,            0.009839,          0.00039136,             0.84322,             0.57617,             0.69586,             0.42864,            0.029478,            0.018688,            0.007206,             0.00076,             0.00076,             0.00076
                2802,            0.011355,           0.0098078,          0.00039969,             0.84314,             0.57619,              0.6959,             0.42891,            0.029479,             0.01869,           0.0072067,           0.0007567,           0.0007567,           0.0007567
                2803,            0.010511,           0.0094121,          0.00031154,             0.84314,             0.57619,             0.69586,             0.42872,             0.02948,            0.018692,           0.0072073,           0.0007534,           0.0007534,           0.0007534
                2804,            0.011045,            0.010217,           0.0002982,             0.84287,             0.57622,             0.69592,             0.43118,             0.02948,            0.018695,           0.0072076,           0.0007501,           0.0007501,           0.0007501
                2805,            0.010953,           0.0093143,          0.00034896,             0.84283,             0.57618,             0.69586,             0.43119,            0.029481,            0.018695,           0.0072081,           0.0007468,           0.0007468,           0.0007468
                2806,            0.011037,            0.009311,          0.00035638,             0.84284,             0.57622,             0.69589,             0.42889,            0.029483,            0.018699,           0.0072105,           0.0007435,           0.0007435,           0.0007435
                2807,            0.010971,            0.010532,          0.00036449,             0.84275,             0.57624,             0.69591,             0.42898,            0.029482,              0.0187,           0.0072111,           0.0007402,           0.0007402,           0.0007402
                2808,            0.010729,           0.0097996,          0.00031417,             0.84229,             0.57629,              0.6962,              0.4315,            0.029483,            0.018703,           0.0072118,           0.0007369,           0.0007369,           0.0007369
                2809,            0.011102,           0.0094387,          0.00034176,             0.84282,             0.57631,             0.69589,               0.431,            0.029484,            0.018702,           0.0072141,           0.0007336,           0.0007336,           0.0007336
                2810,            0.010946,           0.0097067,          0.00036394,             0.84243,             0.57629,             0.69596,              0.4292,            0.029485,            0.018707,            0.007214,           0.0007303,           0.0007303,           0.0007303
                2811,            0.010749,            0.010071,          0.00034034,             0.84221,             0.57629,             0.69607,             0.42922,            0.029486,            0.018708,           0.0072141,            0.000727,            0.000727,            0.000727
                2812,            0.011303,            0.009696,          0.00037956,             0.84271,             0.57617,             0.69639,             0.43139,            0.029488,            0.018712,           0.0072161,           0.0007237,           0.0007237,           0.0007237
                2813,            0.011361,           0.0097311,           0.0004188,              0.8426,             0.57614,             0.69606,             0.42877,            0.029487,            0.018711,           0.0072175,           0.0007204,           0.0007204,           0.0007204
                2814,            0.010759,            0.010345,           0.0003097,             0.82999,             0.57996,              0.6958,             0.43122,            0.029488,            0.018714,           0.0072181,           0.0007171,           0.0007171,           0.0007171
                2815,            0.010834,           0.0098682,          0.00029014,             0.84258,             0.57617,             0.69583,             0.43152,            0.029488,            0.018717,           0.0072197,           0.0007138,           0.0007138,           0.0007138
                2816,            0.011027,           0.0095049,          0.00031834,             0.84699,             0.57377,             0.69503,             0.42842,             0.02949,             0.01872,            0.007222,           0.0007105,           0.0007105,           0.0007105
                2817,            0.010841,            0.009653,           0.0004067,             0.82996,             0.57996,             0.69484,             0.43099,            0.029491,            0.018721,           0.0072202,           0.0007072,           0.0007072,           0.0007072
                2818,            0.010973,           0.0096777,           0.0003215,              0.8298,             0.57996,             0.69497,             0.43111,            0.029492,            0.018724,           0.0072224,           0.0007039,           0.0007039,           0.0007039
                2819,            0.010913,            0.010095,          0.00042453,             0.82955,             0.57996,             0.69496,             0.43099,            0.029493,            0.018725,           0.0072236,           0.0007006,           0.0007006,           0.0007006
                2820,            0.010533,           0.0093539,          0.00029878,             0.82967,             0.57996,             0.69527,             0.43136,            0.029494,            0.018729,           0.0072267,           0.0006973,           0.0006973,           0.0006973
                2821,            0.011095,            0.010207,          0.00030663,             0.82977,             0.57996,             0.69574,             0.42864,            0.029494,             0.01873,           0.0072249,            0.000694,            0.000694,            0.000694
                2822,            0.010909,            0.010179,          0.00039772,             0.83908,             0.57631,             0.69573,             0.43168,            0.029496,            0.018733,           0.0072282,           0.0006907,           0.0006907,           0.0006907
                2823,            0.011158,           0.0096776,          0.00034536,             0.84587,             0.57382,             0.69562,             0.43143,            0.029495,            0.018734,           0.0072269,           0.0006874,           0.0006874,           0.0006874
                2824,            0.010761,           0.0092841,           0.0003847,             0.84641,             0.57379,             0.69505,             0.43137,            0.029496,            0.018736,           0.0072282,           0.0006841,           0.0006841,           0.0006841
                2825,             0.01115,            0.009765,          0.00053069,             0.83875,             0.57631,             0.69561,             0.43168,            0.029496,            0.018737,           0.0072307,           0.0006808,           0.0006808,           0.0006808
                2826,            0.010494,           0.0096067,          0.00029787,               0.839,             0.57631,             0.69556,              0.4315,            0.029498,            0.018741,           0.0072321,           0.0006775,           0.0006775,           0.0006775
                2827,            0.011226,            0.010051,          0.00051279,             0.84642,             0.57378,             0.69558,             0.43122,            0.029498,            0.018742,            0.007231,           0.0006742,           0.0006742,           0.0006742
                2828,            0.010657,           0.0096835,          0.00041483,             0.84646,             0.57387,             0.69512,             0.43116,            0.029499,            0.018748,           0.0072326,           0.0006709,           0.0006709,           0.0006709
                2829,            0.010546,           0.0095541,          0.00024667,             0.84633,             0.57378,             0.69564,             0.43091,              0.0295,            0.018746,            0.007233,           0.0006676,           0.0006676,           0.0006676
                2830,            0.010888,           0.0095459,           0.0003034,             0.84619,             0.57381,             0.69524,             0.43114,            0.029501,            0.018752,           0.0072344,           0.0006643,           0.0006643,           0.0006643
                2831,            0.011048,           0.0098289,          0.00043479,             0.84646,             0.57378,             0.69523,             0.43133,            0.029501,            0.018751,            0.007233,            0.000661,            0.000661,            0.000661
                2832,            0.011016,           0.0099511,          0.00035499,             0.84628,             0.57379,              0.6952,             0.43163,            0.029501,            0.018754,           0.0072343,           0.0006577,           0.0006577,           0.0006577
                2833,             0.01086,            0.009712,          0.00039368,              0.8462,             0.57387,             0.69521,             0.43131,            0.029502,            0.018755,            0.007235,           0.0006544,           0.0006544,           0.0006544
                2834,            0.011147,           0.0095664,          0.00036592,             0.84583,             0.57381,             0.69532,             0.43079,            0.029503,            0.018759,           0.0072371,           0.0006511,           0.0006511,           0.0006511
                2835,            0.010897,            0.010045,           0.0003664,             0.84651,             0.57377,             0.69518,             0.43135,            0.029504,             0.01876,           0.0072379,           0.0006478,           0.0006478,           0.0006478
                2836,            0.010931,           0.0094039,          0.00051705,              0.8463,             0.57379,             0.69503,              0.4314,            0.029504,            0.018763,           0.0072394,           0.0006445,           0.0006445,           0.0006445
                2837,            0.010397,           0.0091625,           0.0003133,             0.84593,             0.57381,             0.69496,             0.43101,            0.029504,            0.018763,           0.0072374,           0.0006412,           0.0006412,           0.0006412
                2838,            0.010615,           0.0093922,           0.0004813,             0.84652,             0.57422,             0.69506,             0.43106,            0.029505,             0.01877,           0.0072427,           0.0006379,           0.0006379,           0.0006379
                2839,            0.011103,            0.009783,          0.00038379,             0.84624,             0.57379,             0.69531,             0.43139,            0.029506,             0.01877,           0.0072423,           0.0006346,           0.0006346,           0.0006346
                2840,            0.010424,           0.0092706,          0.00031631,             0.84621,             0.57379,             0.69532,             0.43141,            0.029508,            0.018774,            0.007243,           0.0006313,           0.0006313,           0.0006313
                2841,             0.01092,           0.0094913,           0.0003388,             0.84631,             0.57387,              0.6953,              0.4313,            0.029509,            0.018774,           0.0072438,            0.000628,            0.000628,            0.000628
                2842,            0.010703,           0.0098552,          0.00039997,             0.84649,             0.57377,             0.69527,             0.43139,            0.029509,            0.018778,           0.0072452,           0.0006247,           0.0006247,           0.0006247
                2843,            0.010632,           0.0092505,          0.00026362,             0.84675,             0.57375,             0.69534,             0.43156,            0.029509,             0.01878,           0.0072453,           0.0006214,           0.0006214,           0.0006214
                2844,             0.01049,           0.0093359,          0.00029876,             0.84656,             0.57412,             0.69532,             0.43133,            0.029511,            0.018784,           0.0072461,           0.0006181,           0.0006181,           0.0006181
